09/01/2023,40.00,food
09/01/2023,100.00,food
09/01/2023,70.00,food
09/01/2023,80.00,transpo
09/01/2023,80.00,transpo
09/01/2023,110.00,food
09/02/2023,15.00,food
09/02/2023,32.00,food
09/02/2023,225.00,food
09/03/2023,40.00,transpo
09/03/2023,100.00,church
09/03/2023,50.00,chuch
09/03/2023,660.00,food
09/03/2023,147.00,food
09/03/2023,295.00,food
09/03/2023,185.00,pet
09/03/2023,40.00,transpo
09/03/2023,100.00,food
09/04/2023,160.00,food
09/05/2023,60.00,food
09/05/2023,25.00,food
